SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,AST,TOV,PF,PTS,PLUS_MINUS,NBA_FANTASY_PTS,MIN_RANK,GAME_DATE,HOME
2022-23,1630596,Evan Mobley,CLE,0022201035,PHI,L,39.21666666666667,5,10,0.5,0,1,0.0,3,7,0.429,5,7,5,1,2,13,-15,42.9,255,2023-03-15T00:00:00,1
2022-23,1627736,Malik Beasley,LAL,0022201038,HOU,L,32.46666666666667,6,17,0.353,4,12,0.333,0,0,0.0,0,3,0,0,1,16,-5,22.6,1627,2023-03-15T00:00:00,0
2022-23,202695,Kawhi Leonard,LAC,0022201041,GSW,W,36.15,10,19,0.526,3,7,0.429,7,7,1.0,2,6,5,2,2,30,11,51.1,758,2023-03-15T00:00:00,1
2022-23,1629216,Gabe Vincent,MIA,0022201036,MEM,W,21.883333333333333,4,5,0.8,2,2,1.0,0,0,0.0,0,1,1,2,1,10,4,16.7,4134,2023-03-15T00:00:00,1
2022-23,201569,Eric Gordon,LAC,0022201041,GSW,W,27.95,5,11,0.455,4,8,0.5,2,2,1.0,0,0,1,1,1,16,6,22.5,2722,2023-03-15T00:00:00,1
2022-23,203083,Andre Drummond,CHI,0022201037,SAC,L,12.633333333333333,1,1,1.0,0,0,0.0,0,0,0.0,1,3,1,3,4,2,6,14.3,5861,2023-03-15T00:00:00,1
2022-23,1628978,Donte DiVincenzo,GSW,0022201041,LAC,L,32.86666666666667,4,10,0.4,2,7,0.286,0,0,0.0,1,5,3,1,4,10,-12,23.7,1528,2023-03-15T00:00:00,0
2022-23,1630217,Desmond Bane,MEM,0022201036,MIA,L,21.9,4,11,0.364,2,7,0.286,1,1,1.0,0,4,3,5,3,11,-7,18.3,4129,2023-03-15T00:00:00,0
2022-23,1629640,Keldon Johnson,SAS,0022201040,DAL,L,36.05,11,25,0.44,3,8,0.375,2,6,0.333,2,6,2,2,6,27,-7,37.6,778,2023-03-15T00:00:00,1
2022-23,203926,Doug McDermott,SAS,0022201040,DAL,L,20.166666666666668,3,8,0.375,3,5,0.6,0,2,0.0,0,4,2,2,2,9,-3,14.8,4507,2023-03-15T00:00:00,1
2022-23,1627777,Georges Niang,PHI,0022201035,CLE,W,15.981666666666667,3,4,0.75,2,3,0.667,0,0,0.0,0,1,0,0,2,8,-8,9.2,5356,2023-03-15T00:00:00,0
2022-23,1627747,Caris LeVert,CLE,0022201035,PHI,L,36.1,8,14,0.571,5,10,0.5,3,4,0.75,2,1,6,2,4,24,0,37.6,767,2023-03-15T00:00:00,1
2022-23,1630586,Usman Garuba,HOU,0022201038,LAL,W,10.033333333333333,1,4,0.25,0,3,0.0,0,0,0.0,1,0,0,0,1,2,-2,3.2,6174,2023-03-15T00:00:00,1
2022-23,1630162,Anthony Edwards,MIN,0022201039,BOS,L,38.42166666666667,10,20,0.5,5,8,0.625,3,5,0.6,0,10,7,3,0,28,5,47.5,359,2023-03-15T00:00:00,1
2022-23,1631116,Patrick Baldwin Jr.,GSW,0022201041,LAC,L,1.4666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0,1,0,5,1.5,7162,2023-03-15T00:00:00,0
2022-23,1630256,Jae'Sean Tate,HOU,0022201038,LAL,W,20.85,6,7,0.857,0,1,0.0,1,1,1.0,1,3,4,2,5,13,3,21.8,4362,2023-03-15T00:00:00,1
2022-23,1630172,Patrick Williams,CHI,0022201037,SAC,L,24.835,5,12,0.417,3,5,0.6,0,0,0.0,2,2,2,1,2,13,13,34.8,3456,2023-03-15T00:00:00,1
2022-23,1628972,Troy Brown Jr.,LAL,0022201038,HOU,L,25.3,3,5,0.6,2,4,0.5,0,0,0.0,0,2,1,2,3,8,-6,12.9,3346,2023-03-15T00:00:00,0
2022-23,1629056,Terence Davis,SAC,0022201037,CHI,W,4.583333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,2,0,0,0,-2,7.2,6734,2023-03-15T00:00:00,0
2022-23,1629162,Jordan McLaughlin,MIN,0022201039,BOS,L,18.2,2,6,0.333,1,3,0.333,0,0,0.0,0,2,4,0,0,5,-1,16.4,4966,2023-03-15T00:00:00,1
2022-23,1630533,Ziaire Williams,MEM,0022201036,MIA,L,12.0,5,8,0.625,1,3,0.333,1,1,1.0,1,1,1,2,1,12,9,16.9,5945,2023-03-15T00:00:00,0
2022-23,1627752,Taurean Prince,MIN,0022201039,BOS,L,20.195,1,3,0.333,1,3,0.333,0,0,0.0,0,2,1,1,5,3,-7,5.9,4504,2023-03-15T00:00:00,1
2022-23,1629002,Chimezie Metu,SAC,0022201037,CHI,W,7.88,3,4,0.75,0,1,0.0,1,2,0.5,0,0,0,1,0,7,-4,6.0,6375,2023-03-15T00:00:00,0
2022-23,203210,JaMychal Green,GSW,0022201041,LAC,L,15.516666666666667,2,2,1.0,0,0,0.0,3,3,1.0,0,2,1,1,3,7,-6,9.9,5426,2023-03-15T00:00:00,0
2022-23,203937,Kyle Anderson,MIN,0022201039,BOS,L,36.33833333333333,7,14,0.5,0,1,0.0,1,1,1.0,4,3,8,2,4,15,-8,39.4,724,2023-03-15T00:00:00,1
2022-23,1629020,Jarred Vanderbilt,LAL,0022201038,HOU,L,34.635,6,13,0.462,0,2,0.0,1,2,0.5,3,7,5,0,4,13,-4,38.5,1101,2023-03-15T00:00:00,0
2022-23,1631207,Dalen Terry,CHI,0022201037,SAC,L,6.663333333333333,1,1,1.0,1,1,1.0,0,0,0.0,0,0,1,0,1,3,-5,4.5,6518,2023-03-15T00:00:00,1
2022-23,201143,Al Horford,BOS,0022201039,MIN,W,32.18333333333333,4,8,0.5,3,7,0.429,0,0,0.0,1,2,5,0,0,11,3,31.1,1701,2023-03-15T00:00:00,0
2022-23,201587,Nicolas Batum,LAC,0022201041,GSW,W,19.95,2,5,0.4,2,4,0.5,0,0,0.0,0,0,2,0,4,6,1,15.0,4561,2023-03-15T00:00:00,1
2022-23,203935,Marcus Smart,BOS,0022201039,MIN,W,34.88333333333333,4,12,0.333,0,5,0.0,1,2,0.5,1,1,5,3,5,9,5,21.9,1041,2023-03-15T00:00:00,0
2022-23,1630194,Paul Reed,PHI,0022201035,CLE,W,4.033333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,1,0,1,1,0,-7,4.4,6822,2023-03-15T00:00:00,0
2022-23,1629632,Coby White,CHI,0022201037,SAC,L,28.258333333333333,4,7,0.571,4,6,0.667,0,0,0.0,1,5,5,3,2,12,5,29.7,2660,2023-03-15T00:00:00,1
2022-23,1629673,Jordan Poole,GSW,0022201041,LAC,L,24.966666666666665,6,11,0.545,3,5,0.6,4,5,0.8,0,1,5,4,3,19,-4,23.7,3424,2023-03-15T00:00:00,0
2022-23,1626156,D'Angelo Russell,LAL,0022201038,HOU,L,33.63333333333333,5,17,0.294,3,11,0.273,5,6,0.833,0,1,7,3,2,18,-1,29.7,1321,2023-03-15T00:00:00,0
2022-23,203476,Gorgui Dieng,SAS,0022201040,DAL,L,15.65,1,5,0.2,0,2,0.0,0,0,0.0,3,2,3,0,4,2,-2,18.5,5409,2023-03-15T00:00:00,1
2022-23,201580,JaVale McGee,DAL,0022201040,SAS,W,3.5166666666666666,1,1,1.0,0,0,0.0,2,2,1.0,0,1,0,1,3,4,2,4.2,6890,2023-03-15T00:00:00,0
2022-23,1630593,McKinley Wright IV,DAL,0022201040,SAS,W,22.966666666666665,4,5,0.8,1,1,1.0,2,3,0.667,0,4,2,4,2,11,-15,17.8,3890,2023-03-15T00:00:00,0
2022-23,200782,P.J. Tucker,PHI,0022201035,CLE,W,34.98166666666667,2,5,0.4,1,3,0.333,0,1,0.0,4,2,3,2,2,5,22,23.7,1025,2023-03-15T00:00:00,0
2022-23,1629022,Lonnie Walker IV,LAL,0022201038,HOU,L,11.298333333333334,1,4,0.25,0,3,0.0,2,2,1.0,0,0,0,0,0,4,4,7.0,6056,2023-03-15T00:00:00,0
2022-23,201567,Kevin Love,MIA,0022201036,MEM,W,18.266666666666666,3,7,0.429,3,7,0.429,1,2,0.5,0,6,3,2,2,10,3,19.7,4953,2023-03-15T00:00:00,1
2022-23,1630572,Sandro Mamukelashvili,SAS,0022201040,DAL,L,33.25,4,13,0.308,2,7,0.286,0,0,0.0,3,4,2,0,3,10,-15,21.4,1426,2023-03-15T00:00:00,1
2022-23,1629312,Haywood Highsmith,MIA,0022201036,MEM,W,12.633333333333333,3,4,0.75,0,1,0.0,1,2,0.5,2,2,3,0,1,7,1,19.3,5861,2023-03-15T00:00:00,1
2022-23,1630231,KJ Martin,HOU,0022201038,LAL,W,32.96666666666667,7,11,0.636,0,2,0.0,2,2,1.0,2,6,3,4,3,16,-1,29.1,1501,2023-03-15T00:00:00,1
2022-23,1626145,Tyus Jones,MEM,0022201036,MIA,L,28.275,5,10,0.5,1,4,0.25,0,0,0.0,0,4,5,3,1,11,-23,20.3,2654,2023-03-15T00:00:00,0
2022-23,1631095,Jabari Smith Jr.,HOU,0022201038,LAL,W,36.53333333333333,6,17,0.353,2,7,0.286,4,8,0.5,2,4,1,2,5,18,10,27.7,677,2023-03-15T00:00:00,1
2022-23,1631230,Dominick Barlow,SAS,0022201040,DAL,L,21.55,3,5,0.6,0,0,0.0,0,0,0.0,0,4,1,2,3,6,10,19.3,4204,2023-03-15T00:00:00,1
2022-23,1627763,Malcolm Brogdon,BOS,0022201039,MIN,W,31.05,4,9,0.444,1,3,0.333,3,4,0.75,0,6,2,0,0,12,-6,22.2,1992,2023-03-15T00:00:00,0
2022-23,1630200,Tre Jones,SAS,0022201040,DAL,L,32.03333333333333,6,11,0.545,0,1,0.0,1,2,0.5,0,1,5,0,1,13,-19,24.7,1743,2023-03-15T00:00:00,1
2022-23,1631103,Malaki Branham,SAS,0022201040,DAL,L,29.483333333333334,8,12,0.667,2,3,0.667,2,2,1.0,0,5,2,2,4,20,3,27.0,2357,2023-03-15T00:00:00,1
2022-23,1629723,John Konchar,MEM,0022201036,MIA,L,22.1,1,5,0.2,1,4,0.25,0,0,0.0,2,2,4,1,2,3,-5,15.8,4096,2023-03-15T00:00:00,0
2022-23,1628997,Caleb Martin,MIA,0022201036,MEM,W,29.733333333333334,4,5,0.8,2,3,0.667,1,1,1.0,1,2,1,1,1,11,16,21.1,2296,2023-03-15T00:00:00,1
2022-23,1631106,Tari Eason,HOU,0022201038,LAL,W,18.4,1,5,0.2,0,2,0.0,0,0,0.0,2,3,0,0,2,2,3,11.0,4927,2023-03-15T00:00:00,1
2022-23,1629638,Nickeil Alexander-Walker,MIN,0022201039,BOS,L,15.761666666666667,0,5,0.0,0,5,0.0,0,0,0.0,0,3,2,1,1,0,4,5.6,5389,2023-03-15T00:00:00,1
2022-23,1630205,Lamar Stevens,CLE,0022201035,PHI,L,11.9,2,4,0.5,2,3,0.667,0,0,0.0,0,2,0,0,0,6,-9,8.4,5983,2023-03-15T00:00:00,1
2022-23,1630171,Isaac Okoro,CLE,0022201035,PHI,L,24.233333333333334,3,6,0.5,2,3,0.667,1,2,0.5,1,1,1,1,3,9,-8,14.9,3598,2023-03-15T00:00:00,1
2022-23,201144,Mike Conley,MIN,0022201039,BOS,L,29.8,2,7,0.286,2,6,0.333,1,1,1.0,2,3,2,1,2,7,-1,15.0,2282,2023-03-15T00:00:00,1
2022-23,1630558,Davion Mitchell,SAC,0022201037,CHI,W,15.241666666666667,0,3,0.0,0,2,0.0,0,0,0.0,0,0,3,3,0,0,-5,4.5,5489,2023-03-15T00:00:00,0
2022-23,1630209,Omer Yurtseven,MIA,0022201036,MEM,W,6.916666666666667,2,3,0.667,0,0,0.0,1,2,0.5,0,0,0,0,3,5,-8,8.0,6491,2023-03-15T00:00:00,1
2022-23,1629001,De'Anthony Melton,PHI,0022201035,CLE,W,15.051666666666666,0,2,0.0,0,2,0.0,0,0,0.0,0,3,0,0,2,0,-13,6.6,5517,2023-03-15T00:00:00,0
2022-23,1629003,Shake Milton,PHI,0022201035,CLE,W,20.666666666666668,4,5,0.8,3,3,1.0,0,0,0.0,1,0,2,0,0,11,-6,18.2,4411,2023-03-15T00:00:00,0
2022-23,202699,Tobias Harris,PHI,0022201035,CLE,W,30.916666666666668,2,7,0.286,1,4,0.25,2,2,1.0,2,3,1,2,4,7,17,15.5,2023,2023-03-15T00:00:00,0
2022-23,201933,Blake Griffin,BOS,0022201039,MIN,W,15.408333333333333,2,2,1.0,0,0,0.0,0,0,0.0,1,3,0,0,4,4,-1,8.8,5455,2023-03-15T00:00:00,0
2022-23,1630182,Josh Green,DAL,0022201040,SAS,W,45.266666666666666,9,18,0.5,2,5,0.4,1,2,0.5,1,2,7,2,5,21,17,36.1,31,2023-03-15T00:00:00,0
2022-23,1628467,Maxi Kleber,DAL,0022201040,SAS,W,27.516666666666666,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,3,2,3,5,5.4,2831,2023-03-15T00:00:00,0
2022-23,203939,Dwight Powell,DAL,0022201040,SAS,W,29.273333333333333,8,8,1.0,0,0,0.0,6,7,0.857,4,4,2,1,3,22,7,33.6,2409,2023-03-15T00:00:00,0
2022-23,1628984,Devonte' Graham,SAS,0022201040,DAL,L,32.916666666666664,4,8,0.5,4,7,0.571,1,3,0.333,0,3,5,0,3,13,-10,27.1,1513,2023-03-15T00:00:00,1
2022-23,1629684,Grant Williams,BOS,0022201039,MIN,W,26.25,1,5,0.2,0,3,0.0,0,0,0.0,1,3,1,1,3,2,-4,7.3,3125,2023-03-15T00:00:00,0
2022-23,1631113,Kennedy Chandler,MEM,0022201036,MIA,L,7.866666666666666,2,2,1.0,0,0,0.0,1,2,0.5,0,0,3,0,0,5,4,9.5,6376,2023-03-15T00:00:00,0
2022-23,1630578,Alperen Sengun,HOU,0022201038,LAL,W,31.033333333333335,6,10,0.6,0,0,0.0,1,2,0.5,2,7,6,2,4,13,-3,39.8,1997,2023-03-15T00:00:00,1
2022-23,203486,Mason Plumlee,LAC,0022201041,GSW,W,17.2,2,2,1.0,0,0,0.0,0,0,0.0,2,3,1,1,1,4,1,16.5,5152,2023-03-15T00:00:00,1
2022-23,1628370,Malik Monk,SAC,0022201037,CHI,W,23.671666666666667,6,10,0.6,5,8,0.625,2,2,1.0,0,4,3,3,2,19,-5,31.3,3737,2023-03-15T00:00:00,0
2022-23,1631104,Blake Wesley,SAS,0022201040,DAL,L,23.133333333333333,4,10,0.4,0,0,0.0,3,5,0.6,4,2,4,2,1,11,9,31.2,3855,2023-03-15T00:00:00,1
2022-23,1630214,Xavier Tillman,MEM,0022201036,MIA,L,22.841666666666665,4,6,0.667,0,0,0.0,0,0,0.0,1,2,3,0,2,8,-10,16.1,3918,2023-03-15T00:00:00,0
2022-23,202722,Davis Bertans,DAL,0022201040,SAS,W,11.75,2,4,0.5,2,4,0.5,0,0,0.0,0,1,1,0,2,6,2,17.7,6001,2023-03-15T00:00:00,0
2022-23,1630541,Moses Moody,GSW,0022201041,LAC,L,10.4,1,1,1.0,0,0,0.0,1,2,0.5,0,1,2,0,2,3,3,7.2,6140,2023-03-15T00:00:00,0
2022-23,1630228,Jonathan Kuminga,GSW,0022201041,LAC,L,18.533333333333335,4,5,0.8,0,1,0.0,0,0,0.0,0,0,2,2,4,8,0,9.0,4890,2023-03-15T00:00:00,0
2022-23,1628989,Kevin Huerter,SAC,0022201037,CHI,W,27.655,5,10,0.5,4,7,0.571,1,1,1.0,0,3,5,0,1,15,26,26.1,2797,2023-03-15T00:00:00,0
2022-23,1630245,Ayo Dosunmu,CHI,0022201037,SAC,L,27.795,1,5,0.2,1,4,0.25,0,0,0.0,1,0,4,0,3,3,-4,16.2,2759,2023-03-15T00:00:00,1
2022-23,1629060,Rui Hachimura,LAL,0022201038,HOU,L,17.483333333333334,2,5,0.4,1,3,0.333,0,0,0.0,0,0,0,1,0,5,-15,7.0,5105,2023-03-15T00:00:00,0
2022-23,1630556,Kessler Edwards,SAC,0022201037,CHI,W,17.928333333333335,1,5,0.2,1,4,0.25,1,2,0.5,1,2,0,0,2,4,-22,7.6,5015,2023-03-15T00:00:00,0
2022-23,1628404,Josh Hart,NYK,0022201034,POR,W,37.38333333333333,6,13,0.462,2,5,0.4,2,2,1.0,1,8,8,2,0,16,26,45.8,517,2023-03-14T00:00:00,0
2022-23,1630166,Deni Avdija,WAS,0022201028,DET,W,28.25,6,8,0.75,1,3,0.333,0,0,0.0,0,6,2,1,1,13,3,22.2,2661,2023-03-14T00:00:00,1
2022-23,1626162,Kelly Oubre Jr.,CHA,0022201027,CLE,L,33.70666666666666,11,17,0.647,1,4,0.25,5,5,1.0,1,5,1,4,4,28,-10,35.7,1307,2023-03-14T00:00:00,1
2022-23,202330,Gordon Hayward,CHA,0022201027,CLE,L,29.333333333333332,4,8,0.5,1,4,0.25,1,2,0.5,0,3,6,2,0,10,-22,23.6,2393,2023-03-14T00:00:00,1
2022-23,1630553,Keon Johnson,POR,0022201034,NYK,L,1.8333333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0,2,0,0,2,-1,5.0,7091,2023-03-14T00:00:00,1
2022-23,1629014,Anfernee Simons,POR,0022201034,NYK,L,34.416666666666664,7,20,0.35,3,11,0.273,5,6,0.833,1,0,1,2,2,22,4,22.7,1149,2023-03-14T00:00:00,1
2022-23,1630596,Evan Mobley,CLE,0022201027,CHA,W,30.75,10,15,0.667,0,0,0.0,6,6,1.0,1,5,2,0,2,26,14,42.2,2055,2023-03-14T00:00:00,0
2022-23,1627742,Brandon Ingram,NOP,0022201030,LAL,L,37.538333333333334,9,17,0.529,1,5,0.2,3,4,0.75,1,5,6,4,4,22,-25,43.2,496,2023-03-14T00:00:00,1
2022-23,1627832,Fred VanVleet,TOR,0022201029,DEN,W,37.85,13,22,0.591,8,12,0.667,2,3,0.667,0,3,7,2,2,36,21,57.1,443,2023-03-14T00:00:00,1
2022-23,202709,Cory Joseph,DET,0022201028,WAS,L,30.3,4,9,0.444,2,5,0.4,2,2,1.0,1,3,5,4,0,12,-14,29.3,2164,2023-03-14T00:00:00,0
2022-23,1628966,Keita Bates-Diop,SAS,0022201032,ORL,W,26.516666666666666,5,7,0.714,4,6,0.667,0,0,0.0,1,4,4,0,0,14,21,29.0,3074,2023-03-14T00:00:00,1
2022-23,1631119,Jaylin Williams,OKC,0022201031,BKN,W,18.253333333333334,2,5,0.4,1,2,0.5,2,2,1.0,2,5,2,1,5,7,12,23.4,4957,2023-03-14T00:00:00,1
2022-23,101108,Chris Paul,PHX,0022201033,MIL,L,33.03333333333333,5,11,0.455,0,2,0.0,1,1,1.0,0,4,8,1,4,11,-11,32.8,1484,2023-03-14T00:00:00,1
2022-23,1629636,Darius Garland,CLE,0022201027,CHA,W,27.793333333333333,7,15,0.467,2,4,0.5,3,5,0.6,0,3,7,2,1,19,14,34.1,2760,2023-03-14T00:00:00,0
2022-23,203115,Will Barton,TOR,0022201029,DEN,W,10.15,1,3,0.333,0,1,0.0,0,0,0.0,0,1,0,0,1,2,-6,6.2,6167,2023-03-14T00:00:00,1
2022-23,1630700,Dyson Daniels,NOP,0022201030,LAL,L,11.216666666666667,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,-2,5.4,6066,2023-03-14T00:00:00,1
2022-23,203933,T.J. Warren,PHX,0022201033,MIL,L,5.85,0,3,0.0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,-9,2.4,6598,2023-03-14T00:00:00,1
2022-23,203081,Damian Lillard,POR,0022201034,NYK,L,39.04,11,26,0.423,8,17,0.471,8,9,0.889,2,5,7,4,3,38,-5,52.9,282,2023-03-14T00:00:00,1
2022-23,1629685,Dylan Windler,CLE,0022201027,CHA,W,4.116666666666666,1,2,0.5,0,1,0.0,0,0,0.0,0,0,1,1,0,2,-5,5.5,6801,2023-03-14T00:00:00,0
2022-23,1629731,Dean Wade,CLE,0022201027,CHA,W,19.376666666666665,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0,0,2,0,6,3.0,4701,2023-03-14T00:00:00,0
2022-23,1626171,Bobby Portis,MIL,0022201033,PHX,W,19.7,4,9,0.444,1,3,0.333,2,3,0.667,1,3,0,0,0,11,-16,18.8,4633,2023-03-14T00:00:00,0
2022-23,1629656,Quentin Grimes,NYK,0022201034,POR,W,20.166666666666668,1,3,0.333,1,3,0.333,1,2,0.5,0,1,0,3,4,4,-11,8.2,4507,2023-03-14T00:00:00,0
2022-23,201937,Ricky Rubio,CLE,0022201027,CHA,W,20.675,5,11,0.455,0,2,0.0,1,1,1.0,0,5,4,3,3,11,8,23.0,4409,2023-03-14T00:00:00,0
2022-23,201950,Jrue Holiday,MIL,0022201033,PHX,W,35.02333333333333,4,14,0.286,0,5,0.0,4,4,1.0,2,4,5,6,2,12,20,26.7,1019,2023-03-14T00:00:00,0
2022-23,1628365,Markelle Fultz,ORL,0022201032,SAS,L,30.85,5,13,0.385,0,0,0.0,3,3,1.0,2,2,6,2,2,13,-11,30.8,2038,2023-03-14T00:00:00,0
2022-23,1628470,Torrey Craig,PHX,0022201033,MIL,L,21.616666666666667,2,5,0.4,2,4,0.5,0,0,0.0,0,3,2,1,2,6,-2,14.6,4186,2023-03-14T00:00:00,1
2022-23,1630164,James Wiseman,DET,0022201028,WAS,L,30.9,4,15,0.267,0,1,0.0,4,4,1.0,5,5,1,0,1,12,-9,31.5,2025,2023-03-14T00:00:00,0
2022-23,1628975,Jevon Carter,MIL,0022201033,PHX,W,23.393333333333334,3,6,0.5,3,5,0.6,0,0,0.0,1,2,1,1,3,9,3,16.1,3795,2023-03-14T00:00:00,0
2022-23,1630567,Scottie Barnes,TOR,0022201029,DEN,W,37.166666666666664,8,16,0.5,0,1,0.0,2,2,1.0,4,3,5,4,2,18,24,32.9,546,2023-03-14T00:00:00,1
2022-23,1630540,Miles McBride,NYK,0022201034,POR,W,24.516666666666666,6,8,0.75,4,5,0.8,2,4,0.5,0,1,3,0,1,18,17,32.7,3531,2023-03-14T00:00:00,0
2022-23,1631098,Johnny Davis,WAS,0022201028,DET,W,18.533333333333335,5,11,0.455,0,2,0.0,1,1,1.0,1,4,0,1,1,11,-12,16.0,4890,2023-03-14T00:00:00,1
2022-23,1629651,Nic Claxton,BKN,0022201031,OKC,L,38.63,4,7,0.571,0,0,0.0,4,9,0.444,4,8,2,2,1,12,-18,30.4,331,2023-03-14T00:00:00,0
2022-23,1629117,Wenyen Gabriel,LAL,0022201030,NOP,W,14.683333333333334,3,6,0.5,0,1,0.0,0,0,0.0,5,3,1,2,3,6,-3,15.1,5571,2023-03-14T00:00:00,0
2022-23,203078,Bradley Beal,WAS,0022201028,DET,W,32.983333333333334,13,15,0.867,4,6,0.667,6,6,1.0,0,6,7,3,3,36,38,59.7,1499,2023-03-14T00:00:00,1
2022-23,201572,Brook Lopez,MIL,0022201033,PHX,W,34.11833333333333,10,14,0.714,1,5,0.2,0,1,0.0,2,8,1,0,2,21,12,43.5,1199,2023-03-14T00:00:00,0
2022-23,1627750,Jamal Murray,DEN,0022201029,TOR,L,40.35,5,18,0.278,1,8,0.125,3,4,0.75,0,2,9,5,3,14,-20,33.9,160,2023-03-14T00:00:00,0
2022-23,1629626,Bol Bol,ORL,0022201032,SAS,L,16.666666666666668,2,3,0.667,0,1,0.0,2,2,1.0,0,6,2,1,1,6,8,18.2,5237,2023-03-14T00:00:00,0
2022-23,1629011,Mitchell Robinson,NYK,0022201034,POR,W,21.45,1,2,0.5,0,0,0.0,0,2,0.0,2,2,0,0,0,2,-4,12.8,4233,2023-03-14T00:00:00,0
2022-23,1630600,Isaiah Mobley,CLE,0022201027,CHA,W,4.116666666666666,1,2,0.5,0,1,0.0,0,0,0.0,0,1,0,0,0,2,-5,6.2,6801,2023-03-14T00:00:00,0
2022-23,1629661,Cameron Johnson,BKN,0022201031,OKC,L,39.333333333333336,7,13,0.538,3,7,0.429,6,8,0.75,0,9,3,2,3,23,-13,39.3,244,2023-03-14T00:00:00,0
2022-23,1629008,Michael Porter Jr.,DEN,0022201029,TOR,L,32.63333333333333,8,13,0.615,5,9,0.556,2,2,1.0,0,6,2,2,2,23,-8,37.2,1589,2023-03-14T00:00:00,0
2022-23,1631101,Shaedon Sharpe,POR,0022201034,NYK,L,7.46,2,5,0.4,2,4,0.5,0,0,0.0,0,1,0,0,1,6,-12,10.2,6420,2023-03-14T00:00:00,1
2022-23,203944,Julius Randle,NYK,0022201034,POR,W,33.82833333333333,8,20,0.4,0,5,0.0,8,10,0.8,1,9,4,2,3,24,8,40.0,1285,2023-03-14T00:00:00,0
2022-23,203914,Gary Harris,ORL,0022201032,SAS,L,24.383333333333333,1,3,0.333,1,2,0.5,0,0,0.0,1,0,2,0,2,3,-7,10.2,3567,2023-03-14T00:00:00,0
2022-23,1628972,Troy Brown Jr.,LAL,0022201030,NOP,W,28.15,3,5,0.6,2,3,0.667,0,0,0.0,1,3,5,1,2,8,19,25.3,2682,2023-03-14T00:00:00,0
2022-23,1628449,Chris Boucher,TOR,0022201029,DEN,W,11.483333333333333,3,4,0.75,0,1,0.0,0,0,0.0,1,3,0,0,1,6,-2,10.8,6035,2023-03-14T00:00:00,1
2022-23,1627736,Malik Beasley,LAL,0022201030,NOP,W,31.128333333333334,8,16,0.5,7,12,0.583,1,1,1.0,1,1,3,1,0,24,18,35.9,1972,2023-03-14T00:00:00,0
2022-23,1630171,Isaac Okoro,CLE,0022201027,CHA,W,35.571666666666665,1,3,0.333,1,1,1.0,0,0,0.0,2,1,1,0,5,3,11,14.1,882,2023-03-14T00:00:00,0
2022-23,203932,Aaron Gordon,DEN,0022201029,TOR,L,34.36666666666667,8,13,0.615,0,1,0.0,2,6,0.333,0,1,3,0,2,18,-10,32.7,1157,2023-03-14T00:00:00,0
2022-23,1630570,Trendon Watford,POR,0022201034,NYK,L,40.1,4,12,0.333,2,2,1.0,0,0,0.0,3,3,4,0,1,10,-6,32.2,177,2023-03-14T00:00:00,1
2022-23,1630559,Austin Reaves,LAL,0022201030,NOP,W,28.683333333333334,4,5,0.8,3,4,0.75,3,5,0.6,1,3,5,4,1,14,-2,25.3,2557,2023-03-14T00:00:00,0
2022-23,203507,Giannis Antetokounmpo,MIL,0022201033,PHX,W,35.3,11,23,0.478,0,3,0.0,14,24,0.583,4,7,8,3,1,36,11,64.2,950,2023-03-14T00:00:00,0
2022-23,1628984,Devonte' Graham,SAS,0022201032,ORL,W,24.916666666666668,4,7,0.571,1,3,0.333,6,7,0.857,0,4,9,2,1,15,17,34.3,3438,2023-03-14T00:00:00,1
2022-23,1631114,Jalen Williams,OKC,0022201031,BKN,W,36.333333333333336,8,10,0.8,1,2,0.5,6,6,1.0,2,8,3,0,3,23,11,45.5,726,2023-03-14T00:00:00,1
2022-23,203484,Kentavious Caldwell-Pope,DEN,0022201029,TOR,L,29.033333333333335,1,2,0.5,0,1,0.0,1,1,1.0,0,2,4,0,1,3,-8,20.4,2459,2023-03-14T00:00:00,0
2022-23,1626192,Pat Connaughton,MIL,0022201033,PHX,W,25.5,2,6,0.333,2,6,0.333,2,3,0.667,0,2,1,0,2,8,21,23.9,3301,2023-03-14T00:00:00,0
2022-23,1630193,Immanuel Quickley,NYK,0022201034,POR,W,33.95,8,14,0.571,4,8,0.5,6,7,0.857,2,8,3,1,1,26,8,44.5,1246,2023-03-14T00:00:00,0
2022-23,1629646,Charles Bassey,SAS,0022201032,ORL,W,8.466666666666667,1,2,0.5,0,0,0.0,0,0,0.0,0,0,2,0,1,2,4,11.0,6321,2023-03-14T00:00:00,1
2022-23,203925,Joe Harris,BKN,0022201031,OKC,L,11.533333333333333,1,4,0.25,1,4,0.25,0,0,0.0,0,1,2,1,2,3,0,6.2,6028,2023-03-14T00:00:00,0
